교차로코드,입력일자,교차로명칭,유형코드,연동교차로코드,구코드 (공통),지번,구경찰서 (공통);,신경찰서 (공통);,작업구분 (공통);,표출구분 (공통);,고객번호,계약종별,계량기번호,도로구분 (공통);,관할사업소 (공통);,교차로관리번호,공간데이터,신규정규화ID,이력ID,동코드 (공통),공사형태 (공통);,지도표출구분
7824, ,충무교(연등)2,2,0,620,94-190도,290,290,1,2, , , , ,105,82-0000007494,,2190401,7494,10200, , 
7923, ,마포현대도화아파트,2,0,440,155대,210,210,1,2, , , , ,108,82-0000007593,,3224661,7593,10400, , 
7364, ,기타(강서도로사업소권역),1,0,500,803-25대,300,300,1,2, , , , ,104,82-0000007034,,1262023,7034,10300, , 
6849, ,도봉고등학교(경보),1,0,320,347대,400,400,1,2, , , , ,107,82-0000006519,,4577601,6519,10800, , 
5863, ,유림빌딩앞(경보),1,0,500, ,300,300,1,2, , , ,2,104,82-0000005420,, ,5420,10300, ,N
5864, ,강서교회앞(연등),1,6044,500,980-19대,300,300,1,2, , , ,2,104,82-0000005225,,1246132,5225,10300, ,N
5865, ,강서방송,1,0,500,980-20도,300,300,1,2, , , ,2,104,82-0000005226,,1246012,5226,10300, ,N
5866, ,화곡동물병원,1,0,500, ,300,300,1,2, , , ,2,104,82-0000005227,, ,5227,10300, ,N
5867, ,화곡초교옆,1,0,500,24-126대,300,300,1,2, , , ,2,104,82-0000005023,,1235212,5023,10300, ,N
5868, ,방화12단지(경보),1,0,500, ,300,300,1,2, , , ,2,104,82-0000005024,, ,5024,10900, ,N
5869, ,수명산파크3단지(연등),2,5645,500, ,300,300,1,2, , , ,2,104,82-0000005025,,1207142,5025,10600, ,N
5870, ,강서경찰서(경보),1,0,500, ,300,300,1,2, , , ,2,104,82-0000005026,, ,5026,10300, ,N
5871, ,한양아파트(경보),1,0,500, ,300,300,1,2, , , ,2,104,82-0000005027,, ,5027,10300, ,N
5872, ,등명중학교앞(경보),2,0,500, ,300,300,1,2, , , ,2,104,82-0000005028,, ,5028,10200, ,N
5873, ,등현초교(연등)1,1,0,500, ,300,300,1,2, , , ,2,104,82-0000005029,, ,5029,10200, ,N
5874, ,등현초교(연등)2,1,0,500, ,300,300,1,2, , , ,2,104,82-0000005030,, ,5030,10200, ,N
5875, ,등촌성당앞(경보),1,0,500, ,300,300,1,2, , , ,2,104,82-0000005659,, ,5659,10200, ,N
5876, ,예원교회교육관(경보),3,0,500, ,300,300,1,2, , , ,2,104,82-0000005660,, ,5660,10200, ,N
5877, ,유석초교정문(경보),1,0,500, ,300,300,1,2, , , ,2,104,82-0000005661,, ,5661,10200, ,N
5880, ,방화소방파출소(경보),1,0,500, ,300,300,1,2, , , ,2,104,82-0000005662,, ,5662,10900, ,N
5881, ,마곡수명산파크1단지사거리,1,0,500,357답,300,300,1,2, , , ,2,104,82-0000005663,,1207632,5663,10600, ,N
5882, ,등촌주공7단지(경보),2,0,500, ,300,300,1,2, , , ,2,104,82-0000005664,, ,5664,10200, ,N
7611, ,숙대입구역7번출구(연등),1,0,170,14-44대,160,160,1,2, , , , ,108,82-0000007281,,3255724,7281,10400, , 
5884, ,삼각산초교,1,0,300, ,320,250,1,2, , , ,2,107,82-0000002559,, ,2559,10100, ,N
5885, ,우정에쉐르앞,2,0,290, ,190,190,1,2, , , ,1,107,82-0000002560,, ,2560,13300, ,N
7613, ,한강중교앞(연등),1,0,170,7-13대,160,160,1,2, , , , ,108,82-0000007283,,3291113,7283,13500, , 
7614, ,서강대정문(연등)2,1,0,440,31-59대,210,210,1,2, , , , ,108,82-0000007284,,2296683,7284,11100, , 
5888, ,신도림대우푸르지오앞,1,0,530, ,330,330,1,2, , , ,2,104,82-0000005830,, ,5830,10100, ,N
5889, ,조양시장(경보),1,0,210, ,230,230,1,2, , , ,1,109,82-0000005953,, ,5953,10700, ,N
5891, ,경남2차아파트(경보),1,0,530, ,330,330,1,2, , , ,2,104,82-0000005955,, ,5955,10600, ,N
5892, ,고척동남현교회(경보),1,0,530, ,330,330,1,2, , , ,2,104,82-0000005831,, ,5831,10700, ,N
5893, ,장미빌딩(경보),1,0,530, ,330,330,1,2, , , ,1,104,82-0000005832,, ,5832,10700, ,N
5894, ,장안현대홈타운(연등),1,0,230,332-5 대,200,200,1,2, , , ,2,109,82-0000005833,,5340092,5833,10600, ,N
5895, ,묵동연립(경보),1,0,260, ,270,270,1,2, , , ,2,109,82-0000005834,, ,5834,10400, ,N
5896, ,씨너스빌(경보),1,0,260, ,270,270,1,2, , , ,2,109,82-0000005835,, ,5835,10500, ,N
5897, ,축협중화동지점(경보),1,0,260, ,270,270,1,2, , , ,2,109,82-0000005836,, ,5836,10300, ,N
5898, ,상봉중학교옆(경보),1,0,260, ,270,270,1,2, , , ,2,109,82-0000005837,, ,5837,10200, ,N
5899, ,서서울생활과학고등학교위,1,0,530,산1-42임,330,330,1,2, , , ,1,104,82-0000005838,,1106463,5838,10900, ,N
5900, ,성공회대앞(경보),1,0,530, ,330,330,1,2, , , ,2,104,82-0000005839,, ,5839,11200, ,N
5901, ,항동저수지앞(경보),1,0,530, ,330,330,1,2, , , ,2,104,82-0000005590,, ,5590,11200, ,N
5902, ,개봉현대아이파크109(경보),1,0,530, ,330,330,1,2, , , ,2,104,82-0000005591,, ,5591,10700, ,N
5903, ,개봉현대아이파크206동(경보),1,0,530, ,330,330,1,2, , , ,2,104,82-0000005592,, ,5592,10700, ,N
5904, ,철산교앞(경보),1,0,530, ,330,330,1,2, , , ,2,104,82-0000005593,, ,5593,10700, ,N
5905, ,대성자동차공업사(경보),1,0,530, ,330,330,1,2, , , ,2,104,82-0000005594,, ,5594,10700, ,N
5906, ,구로동자이위고가(경보),1,0,530, ,330,330,1,2, , , ,2,104,82-0000005595,, ,5595,10200, ,N
5907, ,에이스테크노타워,3,0,530,145-22도,330,330,1,2, , , ,2,104,82-0000005596,,2112722,5596,10200, ,N
5908, ,영서중학교앞(경보),2,0,530, ,330,330,1,2, , , ,2,104,82-0000005597,, ,5597,10200, ,N
5909, ,하늘공원입구1(경보),1,0,530, ,330,330,1,2, , , ,2,104,82-0000005598,, ,5598,10300, ,N
5910, ,옥수빗물펌프장(연등),1,0,200, ,180,180,1,2, , , ,2,109,82-0000005599,,4234972,5599,11300, ,N
5911, ,세인유치원(경보),1,0,200, ,180,180,1,2, , , ,2,109,82-0000005600,, ,5600,10500, ,N
5912, ,성광교회,3,0,530,산13-1임,330,330,1,2, , , ,1,104,82-0000005601,,1121687,5601,11100, ,N
5913, ,목2동등촌시장,3,0,470, ,350,350,1,2, , , ,2,104,82-0000005769,, ,5769,10200, ,N
5914, ,가양주유소앞,2,0,500,1463학,300,300,1,2, , , ,1,104,82-0000005770,,1330323,5770,10400, ,N
5917, ,근화제약앞,1,0,710,168학,360,360,1,2, , , ,1,106,82-0000005773,,6115442,5773,10700, ,N
5918, ,노원역10번출구,1,0,350,398-3도,370,370,1,2, , , ,1,107,82-0000005774,,5520022,5774,10500, ,N
5920, ,마포대교입구,1,0,440,16-11구,210,210,1,2, , , ,1,108,82-0000005776,,3204912,5776,10700, ,N
5921, ,서울스퀘어앞,1,5680,140,1-1대,130,130,1,2, , , ,2,108,82-0000000628,,3257892,628,12000, ,N
5922, ,서울역신청사앞,1,0,140, ,130,130,1,2, , , ,1,108,82-0000000932,, ,932,12000, ,N
5923, ,대치교서단,1,0,680, ,280,410,1,2, , , ,1,106,82-0000005956,, ,5956,10600, ,N
5924, ,마니하우스,1,0,440,376-19대,210,210,1,2, , , ,2,108,82-0000005957,,2247322,5957,12300, ,N
5925, ,매헌초교,1,0,650,254-4대,340,340,1,2, , , ,2,105,82-0000005958,,4089003,5958,10200, ,N
5926, ,반포힐스테이트,1,0,650,18-5 공,380,380,1,2, , , ,1,105,82-0000005959,,4105044,5959,10700, ,N
5927, ,반포2단지입구,1,0,650, ,340,380,1,2, , , ,2,105,82-0000005960,, ,5960,10700, ,N
5928, ,반포쇼핑타운,1,0,650,70대,340,340,1,2, , , ,1,105,82-0000005961,,4116483,5961,10600, ,N
5929, ,사육신공원,1,0,590, ,220,220,1,2, , , ,1,105,82-0000005962,, ,5962,10400, ,N
5930, ,서강한진해모로아파트,1,0,440,444 대,210,210,1,2, , , ,1,108,82-0000005963,,2285162,5963,11600, ,N
5931, ,성심여고후문,1,0,170,23대,160,160,1,2, , , ,2,108,82-0000005964,,3223332,5964,11500, ,N
5932, ,성우하이츠빌앞,1,0,300, ,250,250,1,2, , , ,2,107,82-0000005965,, ,5965,10100, ,N
5933, ,안생약국,1,0,440,88-12대,210,210,1,2, , , ,2,108,82-0000005966,,2275082,5966,11500, ,N
5934, ,영등포소방서,1,0,560, ,170,170,1,2, , , ,2,104,82-0000005967,, ,5967,10500, ,N
5935, ,은평구민체육센터,1,0,380, ,390,390,1,2, , , ,2,108,82-0000005968,, ,5968,11300, ,N
5936, ,은평센트레빌304동,1,0,380, ,390,390,1,2, , , ,2,108,82-0000005969,,2474673,5969,11300, ,N
5937, ,은평센트레빌307동,1,0,380, ,390,390,1,2, , , ,2,108,82-0000005970,,2474963,5970,11300, ,N
5939, ,신도림고등학교,1,0,530,22-1도,330,330,1,2, , , ,2,104,82-0000005892,,1198964,5892,10100, ,N
5940, ,신성미소지음아파트,1,0,200, ,180,180,1,2, , , ,1,109,82-0000005893,, ,5893,10500, ,N
5941, ,자양4동주민센터(연등),1,2488,210, ,230,230,1,2, , , ,1,109,82-0000005894,, ,5894,10600, ,N
5942, ,에이스하이앤드타워3차,1,0,540, ,260,260,1,2, , , ,2,105,82-0000005895,, ,5895,10100, ,N
5943, ,염창현대아파트,1,0,500, ,300,300,1,2, , , ,1,104,82-0000005896,, ,5896,10100, ,N
5944, ,영중유치원,2,131,560, ,170,170,1,2, , , ,1,104,82-0000005897,,2232843,5897,11500, ,N
5945, ,오목근린공원(연등)2,1,5641,470,919-7대,350,350,1,2, , , ,2,104,82-0000005898,,1281066,5898,10200, ,N
5946, ,폭포동입구,3,0,380,산108-23임,390,390,1,2, , , ,2,108,82-0000005899,,2484325,5899,11300, ,N
5947, ,반포대교남단(연등),1,1010,650, ,340,340,1,2, , , ,1,105,82-0000005900,,4107544,5900,10600, ,N
5948, ,잠수교북단,1,0,170,316 대,160,160,1,2, , , ,1,108,82-0000005901,,3290524,5901,13300, ,N
5949, ,잠실1단지서문,1,0,710, ,410,360,1,2, , , ,1,106,82-0000005902,, ,5902,10100, ,N
5950, ,잠실고정문,3,0,710, ,360,360,1,2, , , ,2,106,82-0000005903,, ,5903,10200, ,N
5951, ,잠실리센츠,1,0,710, ,410,360,1,2, , , ,2,106,82-0000005904,, ,5904,10100, ,N
5952, ,잠실파크리오107동,1,0,710,21천,360,360,1,2, , , ,2,106,82-0000005905,,5290112,5905,10200, ,N
5953, ,잠전초등학교,1,0,710,213-26대,360,360,1,2, , , ,1,106,82-0000005906,,5156382,5906,10100, ,N
5954, ,잠현초등학교앞,1,0,710,387유,360,360,1,2, , , ,2,106,82-0000005907,,5290042,5907,10200, ,N
5955, ,문현초등학교,1,0,710,835 대,360,360,1,2, , , ,2,106,82-0000005908,,6131753,5908,10900, ,N
5956, ,정릉대림e편한세상,1,0,290, ,190,190,1,2, , , ,1,107,82-0000005972,, ,5972,10300, ,N
5957, ,정릉힐스테이트,1,0,290, ,190,190,1,2, , , ,2,107,82-0000005973,, ,5973,13300, ,N
5958, ,중앙대후문,1,0,590, ,220,220,1,2, , , ,2,105,82-0000005974,, ,5974,10500, ,N
6854, ,광운전자공고,3,0,350,산130-2 임,370,370,1,2, , , , ,107,82-0000006524,,5402211,6524,10200, , 
6866, ,광운대,1,0,350,378-66대,370,370,1,2, , , , ,107,82-0000006536,,5402911,6536,10200, , 
7114, ,동작구청(연등),1,3458,590,14-37철,220,220,1,2, , , , ,105,82-0000006784,,3108004,6784,10100, , 
7542, ,보문파크뷰,2,0,290, ,190,190,1,2, , , , ,107,82-0000007212,,4333741,7212,12800, , 
7109, ,송파파인타운5단지,2,0,710,98-4대,360,360,1,2, , , , ,106,82-0000006779,,6131411,6779,10900, , 
7127, ,경찰병원후문(연등),1,2145,710,15-17도,360,360,1,2, , , , ,106,82-0000006797,,6125801,6797,10700, , 
4053, ,청백4단지,2,0,350,782도,370,370,1,2, , , ,1,107,82-0000000421,, ,421,10200, ,N
4054, ,대호프라자,2,0,350,157-59도,370,370,1,2, , , ,1,107,82-0000000242,, ,242,10600, ,N
4055, ,노원자동차검사소,2,0,350,산16-38임,370,370,1,2, , , ,1,107,82-0000000243,,5436412,243,10400, ,N
4056, ,양지근린공원(연등),1,3976,350,391도,370,370,1,2, , , ,1,107,82-0000003991,, ,3991,10600, ,N
4057, ,중계종합사회복지관,2,0,350,391도,370,370,1,2, , , ,1,107,82-0000001130,,5540242,1130,10600, ,N
4058, ,중계종합사회복지관(연등),1,4057,350,391도,370,370,1,2, , , ,1,107,82-0000005676,,5540422,5676,10600, ,N
4059, ,중계주공45단지,2,0,350,369대,370,370,1,2, , , ,1,107,82-0000001886,,5449482,1886,10600, ,N
4060, ,중계주공45단지(연등),1,4059,350,369대,370,370,1,2, , , ,1,107,82-0000003174,,5540402,3174,10600, ,N
4061, ,불암지구대,1,0,350,391도,370,370,1,2, , , ,1,107,82-0000001425,, ,1425,10600, ,N
4062, ,불암지구대(연등),1,4061,350,391도,370,370,1,2, , , ,1,107,82-0000003306,, ,3306,10600, ,N
4063, ,중계9단지,1,0,350,266도,370,370,1,2, , , ,1,107,82-0000003705,, ,3705,10400, ,N
4065, ,창동교,3,0,350,739도,370,370,1,2, , , ,1,107,82-0000000860,, ,860,10500, ,N
4066, ,농협태릉지점,2,0,350,589-22대,370,370,1,2, , , ,1,107,82-0000000394,,5441275,394,10300, ,N
4067, ,정릉경남아파트,1,0,290,137-13임,190,190,1,2, , , ,1,107,82-0000003082,, ,3082,13300, ,N
4068, ,삼육대,2,0,350,26-3도,370,370,1,2, , , ,1,107,82-0000000395,, ,395,10300, ,N
4070, ,체육과학연구원,1,0,350,26-35도,370,370,1,2, , , ,1,107,82-0000000396,, ,396,10300, ,N
4072, ,태릉사격장,2,0,350,산223-22임,370,370,1,2, , , ,1,107,82-0000003706,, ,3706,10300, ,N
4074, ,화랑삼거리,1,0,350,107-153철,370,370,1,2, , , ,1,107,82-0000004833,, ,4833,10300, ,N
4075, ,석계역동측,3,0,350,375-23도,370,370,1,2, , , ,1,107,82-0000004531,, ,4531,10200, ,N
4076, ,중계7단지,1,0,350,366대,370,370,1,2, , , ,2,107,82-0000000244,,5448332,244,10600, ,N
4077, ,원광초교(연등),1,3870,350,370도,370,370,1,2, , , ,1,107,82-0000005266,, ,5266,10600, ,N
4078, ,한진그랑빌아파트,1,0,300,148-232도, ,250,1,2, , , ,1,107,82-0000003308,, ,3308,10200, ,N
4079, ,노원경찰서(연등),1,3911,350,288-2공,370,370,1,2, , , ,1,107,82-0000004864,,5437312,4864,10400, ,N
4080, ,월계지구대,1,0,350,412-1철,370,370,1,2, , , ,1,107,82-0000004565,, ,4565,10200, ,N
4081, ,상계34동주민센터(연등)2,1,3962,350,5-15임,370,370,1,2, , , ,1,107,82-0000004748,,5553155,4748,10500, ,N
4082, ,상계34동주민센터(연등)1,1,3962,350,산154-24임,370,370,1,2, , , ,1,107,82-0000005055,,5553395,5055,10500, ,N
4084, ,공릉배수지,1,0,350,산2-4 도,370,370,1,2, , , ,2,107,82-0000003309,, ,3309,10300, ,N
4086, ,원복자동차공업사,1,0,350,34-2천,370,370,1,2, , , ,2,107,82-0000001426,,5457182,1426,10600, ,N
4088, ,배삿골현대아파트,1,0,350,산136-2 도,370,370,1,2, , , ,2,107,82-0000001990,, ,1990,10600, ,N
4089, ,배삿골현대아파트(연등),1,4088,350,27-21 도,370,370,1,2, , , ,2,107,82-0000001427,, ,1427,10600, ,N
4090, ,선곡초교,3,0,350,472-4대,370,370,1,2, , , ,1,107,82-0000003985,, ,3985,10200, ,N
4091, ,마장하이츠아파트,1,0,200,804도,180,180,1,2, , , ,1,109,82-0000003310,, ,3310,10500, ,N
4092, ,염창새마을금고(연등),1,2884,500,292-1대,300,300,1,2, , , ,1,104,82-0000002591,,1276983,2591,10100, ,N
4093, ,국민은행서교동지점,1,474,440,192-5도,210,210,1,2, , , ,1,108,82-0000004558,,2277052,4558,12000, ,N
4094, ,상계5동주민센터,1,0,350,159-4도,370,370,1,2, , , ,1,107,82-0000004904,, ,4904,10500, ,N
4095, ,월계국민은행(경보),1,0,350,383-2 도,370,370,1,2, , , ,1,107,82-0000004182,, ,4182,10200, ,N
4096, ,월계변전소(경보),1,0,350,산108-11도,370,370,1,2, , , ,1,107,82-0000002540,, ,2540,10200, ,N
4097, ,월계초교,1,0,350,585도,370,370,1,2, , , ,2,107,82-0000001631,,4493483,1631,10200, ,N
4098, ,신창중(경보),1,0,350,850-1 도,370,370,1,2, , , ,2,107,82-0000001272,, ,1272,10200, ,N
4099, ,월계극동아파트(경보),2,0,350,803-2도,250,370,1,2, , , ,2,107,82-0000002989,, ,2989,10200, ,N
4100, ,초안1단지(경보),1,0,350,905-3도,250,370,1,2, , , ,2,107,82-0000004360,, ,4360,10200, ,N
4101, ,녹천초교(경보),1,0,350,322-3도,370,370,1,2, , , ,2,107,82-0000000384,, ,384,10200, ,N
4102, ,녹천마을(경보),1,0,320,772-1도,370,400,1,2, , , ,1,107,82-0000000232,, ,232,10700, ,N
4103, ,성북물류창고(경보),1,0,350,68-31도,370,370,1,2, , , ,1,107,82-0000000233,, ,233,10200, ,N
4104, ,공릉터널북측(경보),1,0,350,산34-8도,370,370,1,2, , , ,1,107,82-0000000415,, ,415,10400, ,N
4105, ,공릉터널남측(경보),1,0,350,155대,370,370,1,2, , , ,1,107,82-0000001419,,5455302,1419,10300, ,N
4106, ,태릉골프장,1,0,350,산223-19임,370,370,1,2, , , ,1,107,82-0000000234,, ,234,10300, ,N
4107, ,신성미소지움아파트,1,0,470,886도,350,350,1,2, , , ,1,104,82-0000004796,, ,4796,10300, ,N
4108, ,신설동역앞,1,0,230,92-34도,150,200,1,2, , , ,1,109,82-0000002461,, ,2461,10100, ,N
4109, ,서울여대남문(경보),1,0,350,111-2도,370,370,1,2, , , ,2,107,82-0000001420,, ,1420,10300, ,N
4111, ,공릉119안전센터,1,0,350,240-2대,370,370,1,2, , , ,1,107,82-0000000235,,5442902,235,10300, ,N
4112, ,위례상고후문(경보),1,0,350,172-3천,370,370,1,2, , , ,2,107,82-0000003378,, ,3378,10300, ,N
4113, ,응암수협은행,2,855,380,660도,240,240,1,2, , , ,1,108,82-0000001428,,2364684,1428,10700, ,N
4114, ,공릉한보아파트(경보),1,0,350,421-4도,370,370,1,2, , , ,2,107,82-0000003379,, ,3379,10300, ,N
4115, ,준효약국(경보),1,0,350,산190-31임,370,370,1,2, , , ,2,107,82-0000000416,, ,416,10300, ,N
4116, ,로숀편의점(경보),1,0,350,657-2도,370,370,1,2, , , ,2,107,82-0000002456,, ,2456,10300, ,N
4118, ,한솔부동산(연등),1,6484,350,345-6대,370,370,1,2, , , ,2,107,82-0000003301,,5442536,3301,10300, ,N
4119, ,나래어린이공원(경보),1,0,350,318-2구,370,370,1,2, , , ,2,107,82-0000003302,, ,3302,10300, ,N
4120, ,연촌초교(경보),1,0,350,153-4도,370,370,1,2, , , ,2,107,82-0000004300,, ,4300,10400, ,N
4121, ,청솔아파트705동(경보),1,0,350,273-5도,370,370,1,2, , , ,1,107,82-0000003303,, ,3303,10400, ,N
4122, ,한신코아빌라(경보),3,0,350,250-7도,370,370,1,2, , , ,2,107,82-0000004861,, ,4861,10400, ,N
4123, ,학여울청구아파트(경보),3,0,350,354-2도,370,370,1,2, , , ,2,107,82-0000001421,, ,1421,10400, ,N
4124, ,청소년수련원(경보),3,0,350,504-2도,370,370,1,2, , , ,2,107,82-0000002457,, ,2457,10600, ,N
4125, ,노원문화예술회관,1,0,350,391-1도,370,370,1,2, , , ,2,107,82-0000001422,, ,1422,10600, ,N
4126, ,중계초교(경보),1,0,350,452도,400,370,1,2, , , ,2,107,82-0000004862,, ,4862,10600, ,N
4127, ,서라벌고(경보),2,0,350,256-28도,370,370,1,2, , , ,2,107,82-0000001984,, ,1984,10400, ,N
4129, ,상계3파출소(경보),1,0,350,172-3도,370,370,1,2, , , ,2,107,82-0000003120,, ,3120,10500, ,N
4130, ,상계목욕탕(경보),1,0,350,138-168도,400,370,1,2, , , ,2,107,82-0000004909,, ,4909,10500, ,N
4131, ,대동택시(경보),1,0,350,138-3 도,400,370,1,2, , , ,2,107,82-0000005674,, ,5674,10500, ,N
4132, ,방송대북부별관(연등),1,3072,300,231도, ,250,1,2, , , ,1,107,82-0000001991,, ,1991,10100, ,N
4133, ,외환은행수유,1,0,300,159-5대,250,250,1,2, , , ,1,107,82-0000004304,,4444872,4304,10100, ,N
4134, ,상계9동주민센터,3,0,350,689-1도,370,370,1,2, , , ,1,107,82-0000004661,, ,4661,10500, ,N
4135, ,강북구청입구(경보),2,526,300,175-49대,250,250,1,2, , , ,2,107,82-0000004303,,4456142,4303,10300, ,N
4137, ,영도교,1,0,110, ,150,150,1,2, , , ,2,107,82-0000004955,,4331933,4955,17500, ,N
4138, ,대한병원(연등)1,3,3067,300,224-19대,250,250,1,2, , , ,1,107,82-0000003311,,4445772,3311,10300, ,N
4139, ,수유3동주민센터(연등)1,1,3969,300,140도, ,250,1,2, , , ,1,107,82-0000002462,, ,2462,10300, ,N
4140, ,수유3동주민센터(연등)2,1,3969,300,140도, ,250,1,2, , , ,1,107,82-0000004445,, ,4445,10300, ,N
4141, ,이광언내과(연등)1,1,4142,300, ,250,250,1,2, , , ,1,107,82-0000003312,,4447863,3312,10300, ,N
4142, ,이광언내과(연등)2,1,4143,300,349-1 도,250,250,1,2, , , ,1,107,82-0000002684,,4457094,2684,10300, ,N
4143, ,이광언내과,1,4142,300,358-2 도,250,250,1,2, , , ,1,107,82-0000001366,,4447982,1366,10300, ,N
4144, ,숭미파출소,3,0,320,309-52대,400,400,1,2, , , ,1,107,82-0000003121,,4458112,3121,10500, ,N
4145, ,숭미초교정문(연등),1,632,320,342-4도,400,400,1,2, , , ,1,107,82-0000000423,,4458462,423,10500, ,N
4146, ,숭미초교정문,1,0,320,315-8도,400,400,1,2, , , ,1,107,82-0000000246,, ,246,10500, ,N
4147, ,쌍문3동어린이집,1,0,320,산83-1 임,400,400,1,2, , , ,1,107,82-0000001992,,4469402,1992,10500, ,N
4148, ,한신초교,1,0,320,83-2도,400,400,1,2, , , ,1,107,82-0000004404,, ,4404,10500, ,N
4149, ,쌍문청구아파트,1,0,320,17-1잡,400,400,1,2, , , ,2,107,82-0000000247,, ,247,10500, ,N
4150, ,수유우체국,1,0,300,273-64대,250,250,1,2, , , ,1,107,82-0000002731,,4437462,2731,10300, ,N
4151, ,삼익세라믹아파트(연등),1,3749,320,263-56대,400,400,1,2, , , ,1,107,82-0000002685,,4560662,2685,10500, ,N
4152, ,한양상가(연등)2,1,4153,320,274 대,400,400,1,2, , , ,1,107,82-0000003822,,4560452,3822,10500, ,N
4153, ,한양상가,1,4155,320,731 대,400,400,1,2, , , ,1,107,82-0000002009,,4560152,2009,10500, ,N
4154, ,한양상가(연등)1,1,4153,320,272 대,400,400,1,2, , , ,1,107,82-0000004532,,4550852,4532,10500, ,N
4155, ,선덕고교입구,3,0,320,720-3 도,400,400,1,2, , , ,1,107,82-0000001429,, ,1429,10500, ,N
4156, ,우이그린빌라,1,4158,320,524-101도,400,400,1,2, , , ,1,107,82-0000002737,, ,2737,10600, ,N
4158, ,법종사(연등)1,1,0,320,산78임,400,400,1,2, , , ,1,107,82-0000001430,,4530542,1430,10500, ,N
4159, ,법종사,1,4158,320,532-26도,400,400,1,2, , , ,1,107,82-0000001993,,4530344,1993,10500, ,N
4160, ,선덕고교입구(연등),1,4155,320,59-14 도,400,400,1,2, , , ,1,107,82-0000003344,, ,3344,10500, ,N
4161, ,삼양입구사거리(연등),2,528,300,233구,250,250,1,2, , , ,1,107,82-0000000248,,4451752,248,10100, ,N
4162, ,송천동주민센터(연등),1,4163,300,321-2대,250,250,1,2, , , ,1,107,82-0000001431,,4451172,1431,10100, ,N
4163, ,송천동주민센터,1,0,300,320-1학,250,250,1,2, , , ,1,107,82-0000000250,,4441882,250,10100, ,N
4164, ,삼양그린빌딩(연등),1,4165,300,767-34대,250,250,1,2, , , ,1,107,82-0000005241,,4442232,5241,10100, ,N
4165, ,삼양우체국,1,0,300,762-69 대,250,250,1,2, , , ,1,107,82-0000004405,,4442164,4405,10100, ,N
4166, ,덕성여대,1,0,320,728 대,400,400,1,2, , , ,1,107,82-0000002732,,4429912,2732,10500, ,N
4167, ,삼양동주민센터,1,0,300,58-21 대,250,250,1,2, , , ,1,107,82-0000002858,,4433882,2858,10100, ,N
4168, ,대성약국,1,0,300,605-185천, ,250,1,2, , , ,2,107,82-0000005013,, ,5013,10300, ,N
4169, ,수유1파출소(연등),3,3628,300,605-146대,250,250,1,2, , , ,1,107,82-0000003087,,4434786,3087,10300, ,N
4170, ,우이교회,3,0,300,394-45도, ,250,1,2, , , ,1,107,82-0000003738,, ,3738,10300, ,N
